hpi_type,hpi_flavor,level,placename,place_id,year,quarter,index_nsa
traditional,all-transactions,MSA,"Appleton, WI",11540,2017,4,174.83
traditional,all-transactions,MSA,"Appleton, WI",11540,2018,1,176.43
traditional,all-transactions,MSA,"Appleton, WI",11540,2018,2,180.99
traditional,all-transactions,MSA,"Appleton, WI",11540,2018,3,183.31
traditional,all-transactions,MSA,"Appleton, WI",11540,2018,4,184.64
traditional,all-transactions,MSA,"Appleton, WI",11540,2019,1,186.95
traditional,all-transactions,MSA,"Appleton, WI",11540,2019,2,190.56
traditional,all-transactions,MSA,"Appleton, WI",11540,2019,3,192.26
traditional,all-transactions,MSA,"Appleton, WI",11540,2019,4,193.57
traditional,all-transactions,MSA,"Appleton, WI",11540,2020,1,194.56
traditional,all-transactions,MSA,"Appleton, WI",11540,2020,2,195.93
traditional,all-transactions,MSA,"Appleton, WI",11540,2020,3,200.44
traditional,all-transactions,MSA,"Asheville, NC",11700,2015,1,223.44
traditional,all-transactions,MSA,"Asheville, NC",11700,2015,2,230.25
traditional,all-transactions,MSA,"Asheville, NC",11700,2015,3,233.39
traditional,all-transactions,MSA,"Asheville, NC",11700,2015,4,237.08
traditional,all-transactions,MSA,"Asheville, NC",11700,2016,1,240.55
traditional,all-transactions,MSA,"Asheville, NC",11700,2016,2,246.25
traditional,all-transactions,MSA,"Asheville, NC",11700,2016,3,252.44
traditional,all-transactions,MSA,"Asheville, NC",11700,2016,4,254.27
traditional,all-transactions,MSA,"Asheville, NC",11700,2017,1,258.34
traditional,all-transactions,MSA,"Asheville, NC",11700,2017,2,267.86
traditional,all-transactions,MSA,"Asheville, NC",11700,2017,3,269.99
traditional,all-transactions,MSA,"Asheville, NC",11700,2017,4,271.43
traditional,all-transactions,MSA,"Asheville, NC",11700,2018,1,278.9
traditional,all-transactions,MSA,"Asheville, NC",11700,2018,2,284.46
traditional,all-transactions,MSA,"Asheville, NC",11700,2018,3,290.08
traditional,all-transactions,MSA,"Asheville, NC",11700,2018,4,289.12
traditional,all-transactions,MSA,"Asheville, NC",11700,2019,1,295.46
traditional,all-transactions,MSA,"Asheville, NC",11700,2019,2,300.7
traditional,all-transactions,MSA,"Asheville, NC",11700,2019,3,302.11
traditional,all-transactions,MSA,"Asheville, NC",11700,2019,4,308.22
traditional,all-transactions,MSA,"Asheville, NC",11700,2020,1,311.38
traditional,all-transactions,MSA,"Asheville, NC",11700,2020,2,312.21
traditional,all-transactions,MSA,"Asheville, NC",11700,2020,3,318.34
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2015,1,167.18
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2015,2,172.23
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2015,3,175.48
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2015,4,174.49
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2016,1,178.87
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2016,2,182.42
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2016,3,185.15
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2016,4,188.97
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2017,1,191.44
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2017,2,193.32
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2017,3,199.3
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2017,4,203.8
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2018,1,204.96
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2018,2,215.3
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2018,3,217.87
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2018,4,218.28
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2019,1,225.24
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2019,2,227.27
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2019,3,231.22
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2019,4,235.3
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2020,1,241.35
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2020,2,243.67
traditional,all-transactions,MSA,"Athens-Clarke County, GA",12020,2020,3,248.88
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2015,1,162.3
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2015,2,167.46
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2015,3,170.2
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2015,4,172.42
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,1,173.8
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,2,179.51
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,3,182.94
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,4,184.89
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2017,1,187.59
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2017,2,193.62
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2017,3,196.64
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2017,4,199.1
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2018,1,204.87
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2018,2,209.85
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2018,3,214.38
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2018,4,215.1
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2019,1,218.34
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2019,2,223.76
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2019,3,226.35
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2019,4,228.61
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2020,1,232.05
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2020,2,233.51
traditional,all-transactions,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2020,3,238.55
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2015,1,194.99
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2015,2,199.82
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2015,3,191.99
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2015,4,191.89
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2016,1,195.4
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2016,2,192.48
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2016,3,191.69
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2016,4,196.49
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2017,1,187.01
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2017,2,191.03
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2017,3,190.75
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2017,4,191.83
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2018,1,197.3
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2018,2,199.19
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2018,3,197.9
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2018,4,200.15
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2019,1,202.98
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2019,2,203.97
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2019,3,213.3
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2019,4,215.69
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2020,1,216.58
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2020,2,219.44
traditional,all-transactions,MSA,"Atlantic City-Hammonton, NJ",12100,2020,3,225.91
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2015,1,168.88
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2015,2,170.71
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2015,3,167.55
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2015,4,171.89
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2016,1,177.13
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2016,2,175.43
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2016,3,178.01
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2016,4,180.77
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2017,1,185.32
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2017,2,185.87
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2017,3,188.55
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2017,4,187.97
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2018,1,191.5
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2018,2,197.47
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2018,3,200.11
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2018,4,198.82
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2019,1,205.39
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2019,2,209.88
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2019,3,210.26
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2019,4,209.12
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2020,1,215.07
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2020,2,214.91
traditional,all-transactions,MSA,"Auburn-Opelika, AL",12220,2020,3,220.05
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2015,1,156.26
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2015,2,158.02
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2015,3,158.22
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2015,4,158.36
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2016,1,158.62
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2016,2,163.58
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2016,3,164.06
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2016,4,165.61
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2017,1,167.85
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2017,2,167.89
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2017,3,171.3
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2017,4,171.31
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2018,1,177.32
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2018,2,179.42
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2018,3,180.43
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2018,4,183.04
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2019,1,182.58
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2019,2,188.31
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2019,3,189.05
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2019,4,196.27
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2020,1,196.01
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2020,2,199.04
traditional,all-transactions,MSA,"Augusta-Richmond County, GA-SC",12260,2020,3,201.11
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2015,1,248.88
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2015,2,258.53
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2015,3,266.34
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2015,4,267.55
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2016,1,273.42
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2016,2,281.31
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2016,3,288.44
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2016,4,289.26
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2017,1,293.71
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2017,2,303.69
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2017,3,307.08
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2017,4,308.76
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2018,1,312.86
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2018,2,320.79
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2018,3,325.22
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2018,4,325.52
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2019,1,333.14
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2019,2,340.74
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2019,3,346.46
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2019,4,349.96
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2020,1,353.32
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2020,2,359.37
traditional,all-transactions,MSA,"Austin-Round Rock-Georgetown, TX",12420,2020,3,365.85
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2015,1,186.66
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2015,2,187.68
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2015,3,190.46
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2015,4,190.11
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2016,1,191.57
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2016,2,192.55
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2016,3,194.26
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2016,4,197.47
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2017,1,198.15
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2017,2,201.84
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2017,3,203.24
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2017,4,206.27
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2018,1,208.3
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2018,2,211.28
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2018,3,214.19
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2018,4,215.23
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2019,1,217.75
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2019,2,220.02
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2019,3,223.44
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2019,4,225.98
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2020,1,229.24
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2020,2,232.37
traditional,all-transactions,MSA,"Bakersfield, CA",12540,2020,3,236.44
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2015,1,210.77
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2015,2,212.29
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2015,3,212.25
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2015,4,212.8
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2016,1,214.36
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2016,2,216.35
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2016,3,219.25
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2016,4,219.62
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2017,1,218.56
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2017,2,222.55
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2017,3,224.4
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2017,4,226.27
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2018,1,227.6
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2018,2,229.42
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2018,3,229.41
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2018,4,228.41
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2019,1,230.35
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2019,2,234.55
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2019,3,237.43
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2019,4,238.13
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2020,1,240.35
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2020,2,241.91
traditional,all-transactions,MSA,"Baltimore-Columbia-Towson, MD",12580,2020,3,245.28
traditional,all-transactions,MSA,"Bangor, ME",12620,2015,1,177.53
traditional,all-transactions,MSA,"Bangor, ME",12620,2015,2,175.92
traditional,all-transactions,MSA,"Bangor, ME",12620,2015,3,175.28
traditional,all-transactions,MSA,"Bangor, ME",12620,2015,4,176.83
traditional,all-transactions,MSA,"Bangor, ME",12620,2016,1,176.57
traditional,all-transactions,MSA,"Bangor, ME",12620,2016,2,181.95
traditional,all-transactions,MSA,"Bangor, ME",12620,2016,3,180.23
traditional,all-transactions,MSA,"Bangor, ME",12620,2016,4,181.97
traditional,all-transactions,MSA,"Bangor, ME",12620,2017,1,184.29
traditional,all-transactions,MSA,"Bangor, ME",12620,2017,2,182.46
traditional,all-transactions,MSA,"Bangor, ME",12620,2017,3,178.27
traditional,all-transactions,MSA,"Bangor, ME",12620,2017,4,186.89
traditional,all-transactions,MSA,"Bangor, ME",12620,2018,1,194.88
traditional,all-transactions,MSA,"Bangor, ME",12620,2018,2,189.32
traditional,all-transactions,MSA,"Bangor, ME",12620,2018,3,193.54
traditional,all-transactions,MSA,"Bangor, ME",12620,2018,4,195.01
traditional,all-transactions,MSA,"Bangor, ME",12620,2019,1,196.35
