Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change,year dec. quarter
"Carbondale-Marion, IL",16060,2017,4,168.52,-4.159999999999997,-2.4090803798934424,2017.75
"Carson City, NV",16180,2017,1,201.12,18.870000000000005,10.353909465020578,2017.0
"Carson City, NV",16180,2017,2,209.2,22.329999999999984,11.949483598223356,2017.25
"Carson City, NV",16180,2017,3,210.6,10.579999999999984,5.289471052894703,2017.5
"Carson City, NV",16180,2017,4,218.97,22.25,11.310492069947133,2017.75
"Casper, WY",16220,2017,1,270.42,-5.019999999999982,-1.8225384838803302,2017.0
"Casper, WY",16220,2017,2,269.71,-5.189999999999998,-1.8879592579119673,2017.25
"Casper, WY",16220,2017,3,268.74,-7.939999999999998,-2.8697412172907324,2017.5
"Casper, WY",16220,2017,4,273.83,4.96999999999997,1.8485457115227144,2017.75
"Cedar Rapids, IA",16300,2017,1,159.95,4.639999999999986,2.9875732406155344,2017.0
"Cedar Rapids, IA",16300,2017,2,160.41,4.799999999999983,3.0846346635820208,2017.25
"Cedar Rapids, IA",16300,2017,3,162.71,5.7900000000000205,3.689778230945718,2017.5
"Cedar Rapids, IA",16300,2017,4,161.99,4.5800000000000125,2.909599136014238,2017.75
"Chambersburg-Waynesboro, PA",16540,2017,1,180.19,6.039999999999992,3.4682744760264095,2017.0
"Chambersburg-Waynesboro, PA",16540,2017,2,176.97,-0.9199999999999875,-0.5171735342065251,2017.25
"Chambersburg-Waynesboro, PA",16540,2017,3,185.53,6.509999999999991,3.636465199419054,2017.5
"Chambersburg-Waynesboro, PA",16540,2017,4,180.72,-0.8900000000000148,-0.4900611199823879,2017.75
"Champaign-Urbana, IL",16580,2017,1,174.83,2.160000000000025,1.2509411015231513,2017.0
"Champaign-Urbana, IL",16580,2017,2,175.18,1.7700000000000102,1.0207023816388965,2017.25
"Champaign-Urbana, IL",16580,2017,3,179.61,2.910000000000025,1.646859083191865,2017.5
"Champaign-Urbana, IL",16580,2017,4,178.41,2.1599999999999966,1.225531914893615,2017.75
"Charleston, WV",16620,2017,1,161.82,-0.12999999999999545,-0.0802716887928345,2017.0
"Charleston, WV",16620,2017,2,165.52,1.170000000000016,0.711895345299675,2017.25
"Charleston, WV",16620,2017,3,161.13,-5.340000000000003,-3.2077851865200957,2017.5
"Charleston, WV",16620,2017,4,166.75,1.9199999999999875,1.1648364982102695,2017.75
"Charleston-North Charleston, SC",16700,2017,1,294.68,28.569999999999993,10.736161737627294,2017.0
"Charleston-North Charleston, SC",16700,2017,2,301.89,21.45999999999998,7.652533609100303,2017.25
"Charleston-North Charleston, SC",16700,2017,3,309.44,23.55000000000001,8.237433978103471,2017.5
"Charleston-North Charleston, SC",16700,2017,4,312.96,24.569999999999993,8.51971288879642,2017.75
"Charlotte-Concord-Gastonia, NC-SC",16740,2017,1,193.69,12.039999999999992,6.6281310211946,2017.0
"Charlotte-Concord-Gastonia, NC-SC",16740,2017,2,200.6,16.23999999999998,8.80885224560641,2017.25
"Charlotte-Concord-Gastonia, NC-SC",16740,2017,3,204.74,15.629999999999995,8.265030934376814,2017.5
"Charlotte-Concord-Gastonia, NC-SC",16740,2017,4,205.44,14.159999999999997,7.402760351317439,2017.75
"Charlottesville, VA",16820,2017,1,227.24,7.77000000000001,3.5403472000729073,2017.0
"Charlottesville, VA",16820,2017,2,235.71,7.490000000000009,3.281920953465958,2017.25
"Charlottesville, VA",16820,2017,3,235.53,11.490000000000009,5.128548473486882,2017.5
"Charlottesville, VA",16820,2017,4,240.44,13.780000000000001,6.079590576193418,2017.75
"Chattanooga, TN-GA",16860,2017,1,194.53,8.360000000000014,4.490519417736484,2017.0
"Chattanooga, TN-GA",16860,2017,2,200.62,11.900000000000006,6.305637982195848,2017.25
"Chattanooga, TN-GA",16860,2017,3,203.41,13.349999999999994,7.024097653372616,2017.5
"Chattanooga, TN-GA",16860,2017,4,205.97,15.189999999999998,7.962050529405597,2017.75
"Cheyenne, WY",16940,2017,1,225.21,12.810000000000002,6.031073446327684,2017.0
"Cheyenne, WY",16940,2017,2,232.1,11.870000000000005,5.389819733914546,2017.25
"Cheyenne, WY",16940,2017,3,233.88,9.310000000000002,4.145700672396136,2017.5
"Cheyenne, WY",16940,2017,4,237.72,10.52000000000001,4.63028169014085,2017.75
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2017,1,172.66,5.859999999999985,3.513189448441238,2017.0
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2017,2,175.32,6.199999999999989,3.666035950804156,2017.25
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2017,3,177.75,6.319999999999993,3.686635944700457,2017.5
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2017,4,178.18,5.719999999999999,3.3167111214194587,2017.75
"Chico, CA",17020,2017,1,226.16,13.47999999999999,6.338160616889218,2017.0
"Chico, CA",17020,2017,2,233.04,17.579999999999984,8.15928710665552,2017.25
"Chico, CA",17020,2017,3,236.83,16.910000000000025,7.689159694434351,2017.5
"Chico, CA",17020,2017,4,237.39,13.20999999999998,5.892586314568641,2017.75
"Cincinnati, OH-KY-IN",17140,2017,1,159.43,7.340000000000003,4.8260898152409775,2017.0
"Cincinnati, OH-KY-IN",17140,2017,2,163.82,8.310000000000002,5.3437078001414715,2017.25
