Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change
"Phoenix-Mesa-Chandler, AZ",38060,2020,4,335.0,31.170000000000016,10.259026429253208
"Pine Bluff, AR",38220,2020,1,174.61,1.950000000000017,1.1293872350283893
"Pine Bluff, AR",38220,2020,2,180.98,4.899999999999977,2.7828259881871746
"Pine Bluff, AR",38220,2020,3,187.59,7.890000000000015,4.390651085141912
"Pine Bluff, AR",38220,2020,4,188.02,6.960000000000008,3.844029603446376
"Pittsburgh, PA",38300,2020,1,222.28,11.599999999999994,5.505980634137077
"Pittsburgh, PA",38300,2020,2,224.69,9.609999999999985,4.468104891203266
"Pittsburgh, PA",38300,2020,3,229.36,11.380000000000024,5.220662446095983
"Pittsburgh, PA",38300,2020,4,233.19,13.879999999999995,6.328940768774792
"Pittsfield, MA",38340,2020,1,230.05,6.740000000000009,3.018225784783489
"Pittsfield, MA",38340,2020,2,229.98,7.47999999999999,3.361797752808984
"Pittsfield, MA",38340,2020,3,239.31,13.550000000000011,6.001948972360034
"Pittsfield, MA",38340,2020,4,240.99,9.01000000000002,3.883955513406337
"Pocatello, ID",38540,2020,1,238.86,18.480000000000018,8.38551592703513
"Pocatello, ID",38540,2020,2,246.51,19.340000000000003,8.513448078531498
"Pocatello, ID",38540,2020,3,255.41,26.379999999999995,11.51814172815788
"Pocatello, ID",38540,2020,4,263.99,25.54000000000002,10.710840847137774
"Portland-South Portland, ME",38860,2020,1,285.98,15.800000000000011,5.847953216374273
"Portland-South Portland, ME",38860,2020,2,289.06,13.509999999999991,4.9029214298675345
"Portland-South Portland, ME",38860,2020,3,294.73,16.29000000000002,5.850452521189492
"Portland-South Portland, ME",38860,2020,4,306.1,24.57000000000005,8.727311476574451
"Portland-Vancouver-Hillsboro, OR-WA",38900,2020,1,328.63,13.089999999999975,4.148443937377187
"Portland-Vancouver-Hillsboro, OR-WA",38900,2020,2,332.46,12.299999999999955,3.8418290854572565
"Portland-Vancouver-Hillsboro, OR-WA",38900,2020,3,338.56,15.170000000000016,4.690930455487187
"Portland-Vancouver-Hillsboro, OR-WA",38900,2020,4,346.09,20.42999999999995,6.273413990050958
"Port St. Lucie, FL",38940,2020,1,274.29,12.340000000000032,4.710822676083234
"Port St. Lucie, FL",38940,2020,2,277.46,15.689999999999998,5.993811361118539
"Port St. Lucie, FL",38940,2020,3,282.63,14.980000000000018,5.596861572949755
"Port St. Lucie, FL",38940,2020,4,290.86,20.129999999999995,7.435452295645105
"Poughkeepsie-Newburgh-Middletown, NY",39100,2020,1,223.99,11.159999999999997,5.243621669877365
"Poughkeepsie-Newburgh-Middletown, NY",39100,2020,2,225.53,9.780000000000001,4.533024333719584
"Poughkeepsie-Newburgh-Middletown, NY",39100,2020,3,231.6,11.219999999999999,5.091206098557038
"Poughkeepsie-Newburgh-Middletown, NY",39100,2020,4,238.64,15.809999999999974,7.095094915406351
"Prescott Valley-Prescott, AZ",39150,2020,1,271.54,16.600000000000023,6.511336000627607
"Prescott Valley-Prescott, AZ",39150,2020,2,275.61,14.910000000000025,5.7192174913694
"Prescott Valley-Prescott, AZ",39150,2020,3,281.67,17.0,6.42309290814977
"Prescott Valley-Prescott, AZ",39150,2020,4,287.22,19.630000000000052,7.3358496206883865
"Providence-Warwick, RI-MA",39300,2020,1,259.21,12.629999999999967,5.12206991645712
"Providence-Warwick, RI-MA",39300,2020,2,262.36,11.460000000000008,4.567556795536073
"Providence-Warwick, RI-MA",39300,2020,3,267.98,13.79000000000002,5.425075730752595
"Providence-Warwick, RI-MA",39300,2020,4,275.12,17.870000000000005,6.946550048590866
"Provo-Orem, UT",39340,2020,1,270.73,15.580000000000013,6.106212032137963
"Provo-Orem, UT",39340,2020,2,275.15,14.67999999999995,5.635965754213517
"Provo-Orem, UT",39340,2020,3,282.16,17.960000000000036,6.797880393641195
"Provo-Orem, UT",39340,2020,4,290.86,23.05000000000001,8.606848138605733
"Pueblo, CO",39380,2020,1,242.05,16.05000000000001,7.10176991150443
"Pueblo, CO",39380,2020,2,249.08,19.410000000000025,8.451256150128456
"Pueblo, CO",39380,2020,3,254.25,19.330000000000013,8.22833304954879
"Pueblo, CO",39380,2020,4,262.34,23.17999999999998,9.69225623013881
"Punta Gorda, FL",39460,2020,1,255.21,8.680000000000007,3.520869671033954
"Punta Gorda, FL",39460,2020,2,260.11,9.530000000000001,3.803176630217895
"Punta Gorda, FL",39460,2020,3,264.78,11.18999999999997,4.412634567609121
"Punta Gorda, FL",39460,2020,4,272.5,19.099999999999994,7.537490134175215
"Racine, WI",39540,2020,1,196.63,7.449999999999989,3.9380484194946552
"Racine, WI",39540,2020,2,201.25,7.430000000000007,3.8334537199463457
"Racine, WI",39540,2020,3,205.0,7.819999999999993,3.9659194644487235
"Racine, WI",39540,2020,4,208.9,12.890000000000015,6.576195092087146
"Raleigh-Cary, NC",39580,2020,1,223.51,9.519999999999982,4.4488060189728404
"Raleigh-Cary, NC",39580,2020,2,225.33,9.400000000000006,4.353262631408329
"Raleigh-Cary, NC",39580,2020,3,228.87,10.920000000000016,5.0103234686854865
"Raleigh-Cary, NC",39580,2020,4,233.08,12.51000000000002,5.671668857958934
"Rapid City, SD",39660,2020,1,284.05,17.79000000000002,6.681439194772035
"Rapid City, SD",39660,2020,2,285.6,12.950000000000045,4.749679075738142
"Rapid City, SD",39660,2020,3,286.92,10.890000000000043,3.945223345288572
"Rapid City, SD",39660,2020,4,297.25,18.939999999999998,6.805360928461068
"Reading, PA",39740,2020,1,188.96,11.400000000000006,6.420364947060151
"Reading, PA",39740,2020,2,188.49,8.080000000000013,4.478687434177713
"Reading, PA",39740,2020,3,194.32,11.519999999999982,6.301969365426685
"Reading, PA",39740,2020,4,197.84,13.710000000000008,7.445826318362031
"Redding, CA",39820,2020,1,239.78,11.259999999999991,4.927358655697528
"Redding, CA",39820,2020,2,244.24,11.740000000000009,5.049462365591402
"Redding, CA",39820,2020,3,246.63,10.109999999999985,4.27447995941146
"Redding, CA",39820,2020,4,254.21,16.49000000000001,6.936732290089184
"Reno, NV",39900,2020,1,267.91,11.520000000000039,4.493154959241796
"Reno, NV",39900,2020,2,271.35,10.710000000000036,4.109116022099462
"Reno, NV",39900,2020,3,275.47,11.170000000000016,4.226258040105946
"Reno, NV",39900,2020,4,282.67,18.03000000000003,6.813029020556238
"Richmond, VA",40060,2020,1,240.15,10.789999999999992,4.704394837809554
"Richmond, VA",40060,2020,2,243.9,9.620000000000005,4.1061977121393225
"Richmond, VA",40060,2020,3,247.85,11.409999999999997,4.825748604297072
"Richmond, VA",40060,2020,4,252.92,14.530000000000001,6.095054322748438
"Riverside-San Bernardino-Ontario, CA",40140,2020,1,312.56,12.699999999999989,4.235309811245243
"Riverside-San Bernardino-Ontario, CA",40140,2020,2,316.65,13.199999999999989,4.349975284231336
"Riverside-San Bernardino-Ontario, CA",40140,2020,3,322.54,15.54000000000002,5.061889250814339
"Riverside-San Bernardino-Ontario, CA",40140,2020,4,331.39,21.75999999999999,7.02774278978135
"Roanoke, VA",40220,2020,1,203.78,10.560000000000002,5.465272746092538
"Roanoke, VA",40220,2020,2,207.06,8.670000000000016,4.370179948586126
"Roanoke, VA",40220,2020,3,212.01,10.47999999999999,5.2002183297772
"Roanoke, VA",40220,2020,4,215.68,14.340000000000003,7.122280719181486
"Rochester, MN",40340,2020,1,237.83,8.450000000000017,3.683843403958504
"Rochester, MN",40340,2020,2,240.15,7.920000000000016,3.4104120914610583
"Rochester, MN",40340,2020,3,245.8,12.050000000000011,5.155080213903748
"Rochester, MN",40340,2020,4,249.97,15.139999999999986,6.44721713580036
"Rochester, NY",40380,2020,1,173.39,8.339999999999975,5.053014238109648
"Rochester, NY",40380,2020,2,175.95,6.789999999999992,4.013951288720733
"Rochester, NY",40380,2020,3,181.04,10.439999999999998,6.1195779601406795
"Rochester, NY",40380,2020,4,184.9,13.840000000000003,8.090728399392027
"Rockford, IL",40420,2020,1,140.25,5.900000000000006,4.391514700409383
"Rockford, IL",40420,2020,2,140.9,4.200000000000017,3.0724213606437583
"Rockford, IL",40420,2020,3,144.1,4.22999999999999,3.0242367913062056
"Rockford, IL",40420,2020,4,147.95,7.679999999999978,5.4751550581022155
"Rockingham County-Strafford County, NH (MSAD)",40484,2020,1,289.53,15.599999999999966,5.694885554703744
"Rockingham County-Strafford County, NH (MSAD)",40484,2020,2,293.29,14.54000000000002,5.216143497757854
"Rockingham County-Strafford County, NH (MSAD)",40484,2020,3,300.03,16.70999999999998,5.89792460821685
"Rockingham County-Strafford County, NH (MSAD)",40484,2020,4,307.63,21.930000000000007,7.675883794189713
"Rocky Mount, NC",40580,2020,1,156.02,2.3500000000000227,1.5292509923862971
"Rocky Mount, NC",40580,2020,2,161.88,8.990000000000009,5.880044476420963
"Rocky Mount, NC",40580,2020,3,164.87,9.039999999999992,5.8011936084194256
"Rocky Mount, NC",40580,2020,4,168.52,8.080000000000013,5.036150585888813
"Rome, GA",40660,2020,1,199.24,4.77000000000001,2.4528204864503573
"Rome, GA",40660,2020,2,202.46,11.26000000000002,5.889121338912144
"Rome, GA",40660,2020,3,205.61,9.090000000000003,4.625483411357624
"Rome, GA",40660,2020,4,214.62,17.30000000000001,8.767484289479025
"Sacramento-Roseville-Folsom, CA",40900,2020,1,291.61,12.509999999999991,4.482264421354349
"Sacramento-Roseville-Folsom, CA",40900,2020,2,295.35,12.29000000000002,4.341835653218406
"Sacramento-Roseville-Folsom, CA",40900,2020,3,300.32,13.129999999999995,4.571886207737037
"Sacramento-Roseville-Folsom, CA",40900,2020,4,308.51,19.95999999999998,6.917345347426782
"Saginaw, MI",40980,2020,1,161.97,7.389999999999986,4.780696079699823
"Saginaw, MI",40980,2020,2,163.22,7.280000000000001,4.668462229062461
"Saginaw, MI",40980,2020,3,167.45,7.549999999999983,4.721701063164467
"Saginaw, MI",40980,2020,4,170.68,10.450000000000017,6.52187480496787
"St. Cloud, MN",41060,2020,1,234.4,10.450000000000017,4.666220138423763
"St. Cloud, MN",41060,2020,2,236.16,7.930000000000007,3.474565131665428
"St. Cloud, MN",41060,2020,3,240.99,9.159999999999997,3.951171116766595
"St. Cloud, MN",41060,2020,4,245.49,14.129999999999995,6.107365145228213
"St. George, UT",41100,2020,1,228.65,12.810000000000002,5.93495181616012
"St. George, UT",41100,2020,2,232.19,14.099999999999994,6.465220780411754
"St. George, UT",41100,2020,3,236.75,14.340000000000003,6.447551818713189
"St. George, UT",41100,2020,4,244.21,19.28,8.571555595074024
"St. Joseph, MO-KS",41140,2020,1,209.64,14.509999999999991,7.43606826218418
"St. Joseph, MO-KS",41140,2020,2,212.08,14.51000000000002,7.3442324239510155
"St. Joseph, MO-KS",41140,2020,3,218.11,15.300000000000011,7.544006705783744
"St. Joseph, MO-KS",41140,2020,4,214.78,5.030000000000001,2.3980929678188327
"St. Louis, MO-IL",41180,2020,1,208.94,9.599999999999994,4.815892445068724
"St. Louis, MO-IL",41180,2020,2,209.93,7.340000000000003,3.6230810997581337
"St. Louis, MO-IL",41180,2020,3,213.5,8.879999999999995,4.33975173492327
"St. Louis, MO-IL",41180,2020,4,216.77,9.780000000000001,4.724865935552443
"Salem, OR",41420,2020,1,284.04,14.0,5.184417123389127
"Salem, OR",41420,2020,2,289.31,14.29000000000002,5.195985746491171
"Salem, OR",41420,2020,3,294.49,16.139999999999986,5.798455182324407
"Salem, OR",41420,2020,4,303.11,20.090000000000032,7.098438272913586
"Salinas, CA",41500,2020,1,299.59,10.869999999999948,3.764893322249913
"Salinas, CA",41500,2020,2,303.32,11.279999999999973,3.8624845911518872
"Salinas, CA",41500,2020,3,307.2,13.149999999999977,4.4720285665703035
"Salinas, CA",41500,2020,4,316.05,17.180000000000007,5.748318666978956
"Salisbury, MD-DE",41540,2020,1,245.26,10.319999999999993,4.392610879373454
"Salisbury, MD-DE",41540,2020,2,246.65,10.789999999999992,4.574747731705245
"Salisbury, MD-DE",41540,2020,3,250.34,11.939999999999998,5.0083892617449655
"Salisbury, MD-DE",41540,2020,4,253.63,13.340000000000003,5.5516251196470945
"Salt Lake City, UT",41620,2020,1,304.54,18.970000000000027,6.642854641594015
"Salt Lake City, UT",41620,2020,2,310.63,18.44999999999999,6.314600588678208
"Salt Lake City, UT",41620,2020,3,317.94,21.129999999999995,7.119032377615307
"Salt Lake City, UT",41620,2020,4,328.25,27.310000000000002,9.074898650893868
"San Angelo, TX",41660,2020,1,263.51,11.879999999999995,4.721217660851248
"San Angelo, TX",41660,2020,2,263.66,15.920000000000016,6.426091870509411
"San Angelo, TX",41660,2020,3,271.01,18.579999999999984,7.360456364140547
"San Angelo, TX",41660,2020,4,275.78,11.189999999999998,4.229184776446577
"San Antonio-New Braunfels, TX",41700,2020,1,262.72,14.080000000000041,5.662805662805679
"San Antonio-New Braunfels, TX",41700,2020,2,263.4,10.789999999999964,4.271406515973225
"San Antonio-New Braunfels, TX",41700,2020,3,267.88,10.639999999999986,4.136215207588239
"San Antonio-New Braunfels, TX",41700,2020,4,273.5,15.060000000000002,5.827271320229068
"San Diego-Chula Vista-Carlsbad, CA",41740,2020,1,356.37,13.590000000000032,3.964642044460013
"San Diego-Chula Vista-Carlsbad, CA",41740,2020,2,360.97,14.700000000000045,4.245242152077871
"San Diego-Chula Vista-Carlsbad, CA",41740,2020,3,366.66,16.430000000000007,4.691202923792938
"San Diego-Chula Vista-Carlsbad, CA",41740,2020,4,373.9,21.189999999999998,6.007768421649513
"San Francisco-San Mateo-Redwood City, CA (MSAD)",41884,2020,1,440.64,-2.1000000000000227,-0.4743190134164572
"San Francisco-San Mateo-Redwood City, CA (MSAD)",41884,2020,2,428.12,-21.24000000000001,-4.7267224497062506
"San Francisco-San Mateo-Redwood City, CA (MSAD)",41884,2020,3,426.32,-13.949999999999989,-3.1685102323574146
"San Francisco-San Mateo-Redwood City, CA (MSAD)",41884,2020,4,412.68,-29.75,-6.724227561422145
"San Jose-Sunnyvale-Santa Clara, CA",41940,2020,1,421.14,-4.1200000000000045,-0.9688190753891747
"San Jose-Sunnyvale-Santa Clara, CA",41940,2020,2,420.88,-5.990000000000009,-1.4032375196195583
"San Jose-Sunnyvale-Santa Clara, CA",41940,2020,3,418.96,-6.160000000000025,-1.4490026345502505
"San Jose-Sunnyvale-Santa Clara, CA",41940,2020,4,421.27,0.4199999999999591,0.09979802780086945
"San Luis Obispo-Paso Robles, CA",42020,2020,1,343.25,12.769999999999982,3.864076494795443
"San Luis Obispo-Paso Robles, CA",42020,2020,2,345.73,8.810000000000002,2.6148640626855046
"San Luis Obispo-Paso Robles, CA",42020,2020,3,350.48,10.080000000000041,2.9612220916568863
"San Luis Obispo-Paso Robles, CA",42020,2020,4,354.86,12.949999999999989,3.787546430347164
"San Rafael, CA (MSAD)",42034,2020,1,318.85,-4.0499999999999545,-1.2542582842985306
"San Rafael, CA (MSAD)",42034,2020,2,319.91,-1.4399999999999977,-0.4481095378870383
"San Rafael, CA (MSAD)",42034,2020,3,318.18,-4.7099999999999795,-1.4587011056396852
"San Rafael, CA (MSAD)",42034,2020,4,319.08,-1.7100000000000364,-0.5330590105676724
"Santa Cruz-Watsonville, CA",42100,2020,1,346.37,5.5400000000000205,1.6254437696212247
"Santa Cruz-Watsonville, CA",42100,2020,2,344.98,-1.6200000000000045,-0.4673975764570123
"Santa Cruz-Watsonville, CA",42100,2020,3,347.34,3.579999999999984,1.0414242494763744
"Santa Cruz-Watsonville, CA",42100,2020,4,350.43,4.720000000000027,1.3653061814815965
"Santa Fe, NM",42140,2020,1,218.99,17.5,8.68529455556107
"Santa Fe, NM",42140,2020,2,220.88,14.469999999999999,7.010319267477351
"Santa Fe, NM",42140,2020,3,226.53,12.550000000000011,5.865034115337887
"Santa Fe, NM",42140,2020,4,228.5,12.560000000000002,5.816430489950913
"Santa Maria-Santa Barbara, CA",42200,2020,1,313.72,10.050000000000011,3.309513616755034
"Santa Maria-Santa Barbara, CA",42200,2020,2,314.82,9.5,3.1114895846980217
"Santa Maria-Santa Barbara, CA",42200,2020,3,317.5,8.980000000000018,2.910670296901342
"Santa Maria-Santa Barbara, CA",42200,2020,4,320.94,10.860000000000014,3.502321981424153
"Santa Rosa-Petaluma, CA",42220,2020,1,332.97,4.080000000000041,1.2405363495393722
"Santa Rosa-Petaluma, CA",42220,2020,2,333.24,3.160000000000025,0.9573436742607929
"Santa Rosa-Petaluma, CA",42220,2020,3,335.18,3.569999999999993,1.0765658454208236
"Santa Rosa-Petaluma, CA",42220,2020,4,340.51,7.159999999999968,2.147892605369722
"Savannah, GA",42340,2020,1,258.21,14.589999999999975,5.988835071012222
"Savannah, GA",42340,2020,2,260.88,11.060000000000002,4.42718757505404
"Savannah, GA",42340,2020,3,267.49,12.740000000000009,5.000981354268895
"Savannah, GA",42340,2020,4,268.83,11.319999999999993,4.395945788513065
"Scranton--Wilkes-Barre, PA",42540,2020,1,185.41,9.180000000000007,5.209101742041654
"Scranton--Wilkes-Barre, PA",42540,2020,2,186.16,8.740000000000009,4.926163904858534
"Scranton--Wilkes-Barre, PA",42540,2020,3,190.22,8.879999999999995,4.896878791220908
"Scranton--Wilkes-Barre, PA",42540,2020,4,195.88,14.150000000000006,7.786276344026856
"Seattle-Bellevue-Kent, WA (MSAD)",42644,2020,1,370.16,14.980000000000018,4.21757981868349
"Seattle-Bellevue-Kent, WA (MSAD)",42644,2020,2,375.0,14.70999999999998,4.082822171028887
"Seattle-Bellevue-Kent, WA (MSAD)",42644,2020,3,381.74,18.79000000000002,5.177021628323467
"Seattle-Bellevue-Kent, WA (MSAD)",42644,2020,4,389.97,24.850000000000023,6.805981595092031
"Sebastian-Vero Beach, FL",42680,2020,1,269.27,17.149999999999977,6.802316357290169
"Sebastian-Vero Beach, FL",42680,2020,2,269.46,15.179999999999978,5.969797074091544
"Sebastian-Vero Beach, FL",42680,2020,3,276.37,17.879999999999995,6.91709543889512
"Sebastian-Vero Beach, FL",42680,2020,4,280.76,18.329999999999984,6.984719734786412
"Sebring-Avon Park, FL",42700,2020,1,239.15,10.530000000000001,4.605896247047503
"Sebring-Avon Park, FL",42700,2020,2,242.07,13.400000000000006,5.859972886692617
"Sebring-Avon Park, FL",42700,2020,3,249.8,17.830000000000013,7.686338750700528
"Sebring-Avon Park, FL",42700,2020,4,255.89,25.129999999999995,10.890102270757495
"Sheboygan, WI",43100,2020,1,194.24,9.550000000000011,5.170826790838709
"Sheboygan, WI",43100,2020,2,196.78,5.039999999999992,2.6285595076666275
"Sheboygan, WI",43100,2020,3,203.99,10.030000000000001,5.171169313260466
"Sheboygan, WI",43100,2020,4,205.79,11.349999999999994,5.837276280600697
"Sherman-Denison, TX",43300,2020,1,272.25,17.24000000000001,6.760519195325678
"Sherman-Denison, TX",43300,2020,2,272.51,11.670000000000016,4.474007054132808
"Sherman-Denison, TX",43300,2020,3,275.78,12.869999999999948,4.89521128903425
"Sherman-Denison, TX",43300,2020,4,280.09,15.579999999999984,5.890136478772063
"Shreveport-Bossier City, LA",43340,2020,1,198.95,7.009999999999991,3.652182973845989
"Shreveport-Bossier City, LA",43340,2020,2,199.55,7.150000000000006,3.7162162162162193
"Shreveport-Bossier City, LA",43340,2020,3,203.5,6.639999999999986,3.372955399776484
"Shreveport-Bossier City, LA",43340,2020,4,202.26,6.659999999999997,3.4049079754601212
"Sierra Vista-Douglas, AZ",43420,2020,1,197.02,16.880000000000024,9.370489619185092
"Sierra Vista-Douglas, AZ",43420,2020,2,195.21,8.76000000000002,4.6983105390185145
"Sierra Vista-Douglas, AZ",43420,2020,3,202.3,9.920000000000016,5.156461170599863
"Sierra Vista-Douglas, AZ",43420,2020,4,204.94,14.359999999999985,7.534893483051729
"Sioux City, IA-NE-SD",43580,2020,1,215.94,12.060000000000002,5.915244261330196
"Sioux City, IA-NE-SD",43580,2020,2,215.18,7.530000000000001,3.6262942451240074
"Sioux City, IA-NE-SD",43580,2020,3,220.55,8.580000000000013,4.047742605085631
"Sioux City, IA-NE-SD",43580,2020,4,223.91,11.699999999999989,5.513406531266193
"Sioux Falls, SD",43620,2020,1,236.68,11.340000000000003,5.032395491257657
"Sioux Falls, SD",43620,2020,2,238.39,9.98999999999998,4.373905429071796
"Sioux Falls, SD",43620,2020,3,242.99,11.159999999999997,4.813872233964541
"Sioux Falls, SD",43620,2020,4,248.07,14.109999999999985,6.030945460762517
"South Bend-Mishawaka, IN-MI",43780,2020,1,194.06,10.759999999999991,5.870158210583737
"South Bend-Mishawaka, IN-MI",43780,2020,2,194.71,6.439999999999998,3.4206193233122626
"South Bend-Mishawaka, IN-MI",43780,2020,3,200.34,10.099999999999994,5.309083263246422
"South Bend-Mishawaka, IN-MI",43780,2020,4,205.41,14.5,7.595201927609868
"Spartanburg, SC",43900,2020,1,199.68,14.5,7.830219246138892
"Spartanburg, SC",43900,2020,2,199.99,7.719999999999999,4.015186976647422
"Spartanburg, SC",43900,2020,3,204.65,9.0,4.600051111679019
"Spartanburg, SC",43900,2020,4,208.42,11.639999999999986,5.915235288139032
"Spokane-Spokane Valley, WA",44060,2020,1,261.58,19.539999999999992,8.073045777557425
"Spokane-Spokane Valley, WA",44060,2020,2,267.94,18.120000000000005,7.253222320070453
"Spokane-Spokane Valley, WA",44060,2020,3,278.16,23.410000000000025,9.189401373895986
"Spokane-Spokane Valley, WA",44060,2020,4,285.76,27.5,10.648184000619532
"Springfield, IL",44100,2020,1,154.77,3.2600000000000193,2.151673156887347
"Springfield, IL",44100,2020,2,155.13,2.5600000000000023,1.6779183325686584
"Springfield, IL",44100,2020,3,156.5,2.819999999999993,1.834981780322744
"Springfield, IL",44100,2020,4,157.8,2.7700000000000102,1.7867509514287623
"Springfield, MA",44140,2020,1,220.92,12.0,5.743825387708214
"Springfield, MA",44140,2020,2,223.88,10.009999999999991,4.680413335203624
"Springfield, MA",44140,2020,3,228.08,10.860000000000014,4.999539637234147
"Springfield, MA",44140,2020,4,235.95,17.44999999999999,7.986270022883291
"Springfield, MO",44180,2020,1,186.66,10.400000000000006,5.900374446839899
"Springfield, MO",44180,2020,2,188.27,8.810000000000002,4.909171960325422
"Springfield, MO",44180,2020,3,192.03,10.120000000000005,5.563190588752683
"Springfield, MO",44180,2020,4,195.94,11.280000000000001,6.108523773421424
"Springfield, OH",44220,2020,1,168.42,10.899999999999977,6.919756221432184
"Springfield, OH",44220,2020,2,167.29,6.849999999999994,4.26950885066068
"Springfield, OH",44220,2020,3,175.18,9.450000000000017,5.7020454956857645
"Springfield, OH",44220,2020,4,181.7,13.389999999999986,7.955558196185601
"State College, PA",44300,2020,1,239.93,8.77000000000001,3.793908980792529
"State College, PA",44300,2020,2,244.16,9.349999999999994,3.9819428474085408
"State College, PA",44300,2020,3,244.55,6.360000000000014,2.670137285360432
"State College, PA",44300,2020,4,247.39,7.5,3.1264329484346995
"Staunton, VA",44420,2020,1,218.74,11.330000000000013,5.462610288799968
"Staunton, VA",44420,2020,2,221.94,9.680000000000007,4.560444737585983
"Staunton, VA",44420,2020,3,224.88,11.319999999999993,5.300618093275891
"Staunton, VA",44420,2020,4,228.28,9.840000000000003,4.50466947445523
"Stockton, CA",44700,2020,1,266.57,9.019999999999982,3.502232576198789
"Stockton, CA",44700,2020,2,270.17,8.870000000000005,3.3945656333716054
"Stockton, CA",44700,2020,3,274.07,11.20999999999998,4.264627558396096
"Stockton, CA",44700,2020,4,282.31,17.28000000000003,6.520016601894136
"Sumter, SC",44940,2020,1,200.83,13.900000000000006,7.435938586636712
"Sumter, SC",44940,2020,2,207.15,11.460000000000008,5.856201134447344
"Sumter, SC",44940,2020,3,204.35,8.389999999999986,4.281486017554595
"Sumter, SC",44940,2020,4,212.38,20.680000000000007,10.787689097548258
"Syracuse, NY",45060,2020,1,186.76,11.47999999999999,6.549520766773156
"Syracuse, NY",45060,2020,2,188.68,6.360000000000014,3.4883720930232633
"Syracuse, NY",45060,2020,3,195.57,11.799999999999983,6.421069815530273
"Syracuse, NY",45060,2020,4,200.65,14.789999999999992,7.957602496502739
"Tacoma-Lakewood, WA (MSAD)",45104,2020,1,311.04,24.510000000000048,8.55407810700452
"Tacoma-Lakewood, WA (MSAD)",45104,2020,2,318.31,23.0,7.788425722122515
"Tacoma-Lakewood, WA (MSAD)",45104,2020,3,327.6,26.390000000000043,8.761329305135966
"Tacoma-Lakewood, WA (MSAD)",45104,2020,4,337.4,32.96999999999997,10.83007587951252
"Tallahassee, FL",45220,2020,1,214.41,4.960000000000008,2.3681069467653417
"Tallahassee, FL",45220,2020,2,221.79,16.47,8.021624780829924
"Tallahassee, FL",45220,2020,3,224.45,11.280000000000001,5.291551343997749
"Tallahassee, FL",45220,2020,4,227.92,11.259999999999991,5.197082987168832
"Tampa-St. Petersburg-Clearwater, FL",45300,2020,1,318.3,21.720000000000027,7.3234877604693605
"Tampa-St. Petersburg-Clearwater, FL",45300,2020,2,322.68,20.78000000000003,6.883073865518393
"Tampa-St. Petersburg-Clearwater, FL",45300,2020,3,330.59,22.46999999999997,7.292613267558084
"Tampa-St. Petersburg-Clearwater, FL",45300,2020,4,338.38,25.560000000000002,8.170833066939455
"Terre Haute, IN",45460,2020,1,171.78,6.699999999999989,4.058638236006777
"Terre Haute, IN",45460,2020,2,174.61,7.100000000000023,4.2385529222136125
"Terre Haute, IN",45460,2020,3,177.39,8.069999999999993,4.766123316796595
"Terre Haute, IN",45460,2020,4,183.51,10.399999999999977,6.0077407428802365
"Texarkana, TX-AR",45500,2020,1,191.59,8.629999999999995,4.716878006121554
"Texarkana, TX-AR",45500,2020,2,192.03,6.8300000000000125,3.687904967602599
"Texarkana, TX-AR",45500,2020,3,201.09,13.909999999999997,7.4313495031520445
"Texarkana, TX-AR",45500,2020,4,203.15,10.719999999999999,5.570856934989346
"The Villages, FL",45540,2020,1,277.72,16.360000000000014,6.259565350474447
"The Villages, FL",45540,2020,2,284.51,21.379999999999995,8.125261277695433
"The Villages, FL",45540,2020,3,287.93,17.29000000000002,6.388560449305358
"The Villages, FL",45540,2020,4,288.96,19.46999999999997,7.224757875987967
"Toledo, OH",45780,2020,1,167.7,7.299999999999983,4.551122194513705
"Toledo, OH",45780,2020,2,168.86,6.200000000000017,3.8116316242469055
"Toledo, OH",45780,2020,3,172.93,8.569999999999993,5.214164030177654
"Toledo, OH",45780,2020,4,176.75,10.550000000000011,6.347773766546337
"Topeka, KS",45820,2020,1,192.6,12.23999999999998,6.786427145708572
"Topeka, KS",45820,2020,2,194.19,6.349999999999994,3.3805366269165216
"Topeka, KS",45820,2020,3,198.67,10.679999999999978,5.681153252832586
"Topeka, KS",45820,2020,4,202.91,9.949999999999989,5.1565091210613545
"Trenton-Princeton, NJ",45940,2020,1,208.17,11.20999999999998,5.691510966693734
"Trenton-Princeton, NJ",45940,2020,2,208.37,6.3799999999999955,3.1585722065448762
"Trenton-Princeton, NJ",45940,2020,3,213.73,8.929999999999978,4.360351562499989
"Trenton-Princeton, NJ",45940,2020,4,216.05,9.610000000000014,4.655105599689989
"Tucson, AZ",46060,2020,1,229.1,13.689999999999998,6.3553224084304345
"Tucson, AZ",46060,2020,2,231.46,13.870000000000005,6.374373822326396
"Tucson, AZ",46060,2020,3,237.36,16.090000000000003,7.271659059068108
"Tucson, AZ",46060,2020,4,242.9,18.610000000000014,8.297293682286332
"Tulsa, OK",46140,2020,1,211.03,8.919999999999987,4.413438226708221
"Tulsa, OK",46140,2020,2,212.82,9.659999999999997,4.75487300649734
"Tulsa, OK",46140,2020,3,216.53,9.400000000000006,4.5382127166513815
"Tulsa, OK",46140,2020,4,220.81,11.030000000000001,5.257889217275241
"Tuscaloosa, AL",46220,2020,1,207.68,9.560000000000002,4.825358368665456
"Tuscaloosa, AL",46220,2020,2,212.58,11.850000000000023,5.9034523987445935
